Time (seconds),Distance (miles),Heartrate (bpm),Speed (mph),Altitude (ft),Latitude,Longitude,Slope,Temperature (deg C),Run Cadence
3511,11.9754,165,12.708,114.533,33.97336779,-118.4363015,0.37192,23,82.5
3512,11.979,165,12.7134,114.6,33.97338704,-118.4362703,0.55788,23,82.5
3513,11.9825,165,12.7188,114.667,33.97340629,-118.4362392,0.74384,23,82.5
3514,11.9861,165,12.7242,114.733,33.97342554,-118.436208,0.9298,23,82.5
3515,11.9897,165,12.7296,114.8,33.97344479,-118.4361768,1.11576,23,82.5
3516,11.9931,165,12.7134,114.9,33.97346126,-118.4361454,1.40688,23,82.5
3517,11.9966,165,12.6972,115,33.97347773,-118.4361139,1.698,23,82.5
3518,12.0001,165.167,12.6972,115,33.97349496,-118.4360819,1.698,23,82.5
3519,12.0036,165.333,12.6972,115,33.97351218,-118.4360499,1.698,23,82.5
3520,12.0071,165.5,12.6972,115,33.97352941,-118.4360179,1.51204,23,82.5
3521,12.0107,165.667,12.6972,115,33.97354663,-118.4359859,1.32608,23,82.5
3522,12.0142,165.833,12.6972,115,33.97356386,-118.4359538,1.14012,23,82.5
3523,12.0177,166,12.6972,115,33.97358108,-118.4359218,0.954162,23,82.5
3524,12.0214,165.667,12.6972,114.6,33.97360259,-118.4358909,-0.307067,23,82.5
3525,12.0252,165.333,12.6972,114.2,33.97362411,-118.4358601,-1.5683,23,82.5
3526,12.0289,165,12.6972,113.8,33.97364562,-118.4358292,-2.93469,23,82.5
3527,12.0323,165,12.6972,113.6,33.97366343,-118.4357987,-3.8072,23,83
3528,12.0358,165,12.6972,113.4,33.97368124,-118.4357683,-4.3886,23,83.5
3529,12.0394,165.2,12.7037,113.48,33.97369945,-118.4357358,-4.16748,23,83.3
3530,12.043,165.4,12.7102,113.56,33.97371766,-118.4357032,-3.94636,23,83.1
3531,12.0466,165.6,12.7166,113.64,33.97373586,-118.4356707,-3.72525,23,82.9
3532,12.0502,165.8,12.7231,113.72,33.97375407,-118.4356382,-3.50413,23,82.7
3533,12.0538,166,12.7296,113.8,33.97377227,-118.4356057,-3.28301,23,82.5
3534,12.0574,165.667,12.7296,114.067,33.97378954,-118.4355733,-1.45728,23,82.5
3535,12.0609,165.333,12.7296,114.333,33.97380681,-118.4355409,0.368462,23,82.5
3536,12.0645,165,12.7296,114.6,33.97382407,-118.4355084,2.1942,23,82.5
3537,12.0681,165,12.7386,114.75,33.97384291,-118.4354771,3.19606,23,82.5
3538,12.0716,165,12.7476,114.9,33.97386175,-118.4354458,4.19792,23,82.5
3539,12.0752,165,12.7566,115.05,33.97388059,-118.4354145,4.39726,23,82.5
3540,12.0788,165,12.7656,115.2,33.97389943,-118.4353832,4.59661,23,82.5
3541,12.0824,165.167,12.771,115.167,33.97391799,-118.4353508,4.28366,23,82.8333
3542,12.086,165.333,12.7764,115.133,33.97393656,-118.4353185,3.97072,23,83.1667
3543,12.0897,165.5,12.7818,115.1,33.97395512,-118.4352861,3.65778,23,83.5
3544,12.0933,165.667,12.7872,115.067,33.97397369,-118.4352537,2.81548,23,83.8333
3545,12.0969,165.833,12.7926,115.033,33.97399226,-118.4352214,1.97318,23,84.1667
3546,12.1006,166,12.798,115,33.97401082,-118.435189,1.13089,23,84.5
3547,12.1043,166,12.798,114.8,33.97402951,-118.4351556,0.17134,23,84.5
3548,12.1078,165.833,12.8034,114.667,33.9740473,-118.4351238,-0.625593,23,84.1667
3549,12.1113,165.667,12.8088,114.533,33.97406508,-118.4350919,-1.42253,23,83.8333
3550,12.1149,165.5,12.8142,114.4,33.97408286,-118.4350601,-2.21946,23,83.5
3551,12.1184,165.333,12.8196,114.267,33.97410065,-118.4350283,-2.5041,23,83.1667
3552,12.122,165.167,12.825,114.133,33.97411843,-118.4349964,-2.78875,23,82.8333
3553,12.1255,165,12.8304,114,33.97413621,-118.4349646,-3.07339,23,82.5
3554,12.1293,165,12.8304,114.3,33.97415461,-118.43493,-2.19105,23,82.5
3555,12.1331,165,12.8304,114.6,33.97417301,-118.4348954,-1.30871,23,82.5
3556,12.1366,165.167,12.8304,114.7,33.97418821,-118.4348627,-0.927444,23,82.4167
3557,12.14,165.333,12.8304,114.8,33.97420341,-118.43483,-0.0989247,23,82.3333
3558,12.1435,165.5,12.8304,114.9,33.97421861,-118.4347973,0.566982,23,82.25
3559,12.1469,165.667,12.8304,115,33.97423381,-118.4347647,1.23289,23,82.1667
3560,12.1504,165.833,12.8304,115.1,33.97424901,-118.434732,1.89879,23,82.0833
3561,12.1538,166,12.8304,115.2,33.97426421,-118.4346993,2.5647,23,82
3562,12.1571,166,12.8223,115.3,33.97427946,-118.4346686,3.24374,23,82.375
3563,12.1604,166,12.8142,115.4,33.97429472,-118.434638,3.92278,23,82.75
3564,12.1637,166,12.8061,115.5,33.97430997,-118.4346073,3.43484,23,83.125
3565,12.167,166,12.798,115.6,33.97432523,-118.4345766,2.9469,23,83.5
3566,12.1706,166.167,12.7926,115.533,33.9743426,-118.434544,2.47081,23,83.3333
3567,12.1742,166.333,12.7872,115.467,33.97435998,-118.4345115,1.99472,23,83.1667
3568,12.1778,166.5,12.7818,115.4,33.97437736,-118.4344789,1.51863,23,83
3569,12.1813,166.667,12.7764,115.333,33.97439474,-118.4344463,1.04254,23,82.8333
3570,12.1849,166.833,12.771,115.267,33.97441212,-118.4344138,0.566452,23,82.6667
3571,12.1885,167,12.7656,115.2,33.9744295,-118.4343812,0.0903621,23,82.5
3572,12.1921,167,12.7656,114.8,33.97444618,-118.4343474,-1.31111,23,83
3573,12.1958,167,12.7656,114.4,33.97446286,-118.4343135,-2.71258,23,83.5
3574,12.1994,167.5,12.7818,114.3,33.9744787,-118.4342793,-3.29216,23,83.5
3575,12.203,168,12.798,114.2,33.97449454,-118.4342452,-3.87174,23,83.5
3576,12.2066,167.4,12.8045,114.16,33.97450887,-118.4342099,-3.79528,23,83.3
3577,12.2102,166.8,12.811,114.12,33.97452321,-118.4341746,-3.71882,23,83.1
3578,12.2139,166.2,12.8174,114.08,33.97453754,-118.4341393,-3.64236,23,82.9
3579,12.2175,165.6,12.8239,114.04,33.97455187,-118.434104,-3.5659,23,82.7
3580,12.2211,165,12.8304,114,33.97456621,-118.4340687,-3.48944,23,82.5
3581,12.2247,165,12.8304,113.8,33.97457932,-118.4340335,-3.86379,23,82.5
3582,12.2283,165,12.8304,113.6,33.97459244,-118.4339983,-3.3259,23,82.5
3583,12.2317,164,12.8304,113.2,33.97460376,-118.4339641,-3.40694,23,82.5
3584,12.2353,163.667,12.8304,112.8,33.97461817,-118.4339286,-4.22683,23,82.8333
3585,12.2389,163.333,12.8304,112.4,33.97463259,-118.4338931,-5.04671,23,83.1667
3586,12.2426,163,12.8304,112,33.97464701,-118.4338577,-6.03341,23,83.5
3587,12.2465,163,12.8304,112,33.97466321,-118.4338205,-5.92322,23,83.25
3588,12.2503,163,12.8304,112,33.9746794,-118.4337834,-5.81302,23,83
3589,12.2542,163,12.8304,112,33.9746956,-118.4337462,-5.70283,23,82.75
3590,12.2581,163,12.8304,112,33.9747118,-118.4337091,-5.59264,23,82.5
3591,12.262,162.8,12.8441,112,33.97473063,-118.4336737,-5.03163,23,82.7
3592,12.2659,162.6,12.8578,112,33.97474945,-118.4336384,-4.47062,23,82.9
3593,12.2697,162.4,12.8714,112,33.97476828,-118.4336031,-3.29068,23,83.1
3594,12.2736,162.2,12.8851,112,33.9747871,-118.4335677,-2.19378,23,83.3
3595,12.2775,162,12.8988,112,33.97480593,-118.4335324,-1.09689,23,83.5
3596,12.2811,162,12.9042,111.933,33.97482589,-118.4335012,-0.183402,23,83.5
3597,12.2848,162,12.9096,111.867,33.97484585,-118.4334701,-0.366804,23,83.5
3598,12.2884,162,12.915,111.8,33.97486582,-118.4334389,-0.550206,23,83.5
3599,12.292,162,12.9204,111.733,33.97488578,-118.4334077,-0.733608,23,83.5
3600,12.2957,162,12.9258,111.667,33.97490574,-118.4333766,-0.917011,23,83.5
3601,12.2993,162,12.9312,111.6,33.97492571,-118.4333454,-1.10041,23,83.5
3602,12.303,162,12.9432,111.333,33.97494378,-118.4333115,-1.8179,23,83.5
3603,12.3067,162,12.9552,111.067,33.97496186,-118.4332775,-2.53539,23,83.5
3604,12.3105,162,12.9672,110.8,33.97497994,-118.4332436,-3.25288,23,83.5
3605,12.3142,162,12.9672,110.55,33.97499821,-118.4332101,-3.92993,23,83.75
3606,12.3178,162,12.9672,110.3,33.97501648,-118.4331767,-4.42357,23,84
3607,12.3215,162,12.9672,110.05,33.97503475,-118.4331432,-4.91722,23,84.25
3608,12.3252,162,12.9672,109.8,33.97505303,-118.4331097,-5.41086,23,84.5
3609,12.3289,162,12.9996,109.6,33.97507298,-118.4330787,-5.77995,23,84.5
3610,12.3323,162,12.9942,109.567,33.97508926,-118.4330474,-5.6943,23,84.3333
3611,12.3357,162,12.9888,109.533,33.97510555,-118.4330162,-5.60865,23,84.1667
3612,12.3391,162,12.9834,109.5,33.97512184,-118.4329849,-4.98891,23,84
3613,12.3425,162,12.978,109.467,33.97513813,-118.4329537,-4.36917,23,83.8333
3614,12.3459,162,12.9726,109.433,33.97515442,-118.4329224,-3.74944,23,83.6667
3615,12.3493,162,12.9672,109.4,33.97517071,-118.4328912,-3.17014,23,83.5
3616,12.3529,162,12.9672,109.4,33.97519057,-118.4328607,-2.49309,23,83.5
3617,12.3566,162,12.9672,109.367,33.97520894,-118.432827,-1.90549,23,83.5
3618,12.3603,162,12.9672,109.333,33.97522731,-118.4327933,-1.31789,23,83.5
3619,12.3641,162,12.9672,109.3,33.97524568,-118.4327596,-0.854847,23,83.5
3620,12.3678,162,12.9672,109.267,33.97526406,-118.4327259,-0.84654,23,83.5
3621,12.3715,162,12.9672,109.233,33.97528243,-118.4326922,-0.838234,23,83.5
3622,12.3752,162,12.9672,109.2,33.9753008,-118.4326585,-0.829928,23,83.5
3623,12.3789,161,12.9996,109.2,33.97531479,-118.4326223,-0.732176,23,82.5
3624,12.3826,161,12.9996,108.933,33.97533139,-118.4325885,-1.37107,23,82.8333
3625,12.3862,161,12.9996,108.667,33.97534799,-118.4325548,-2.00997,23,83.1667
3626,12.3898,161,12.9996,108.4,33.97536458,-118.432521,-2.74662,23,83.5
3627,12.3934,161,12.9996,108.15,33.97538329,-118.4324896,-3.35794,23,83.5
3628,12.3969,161,12.9996,107.9,33.97540201,-118.4324582,-3.96927,23,83.5
3629,12.4005,161,12.9996,107.65,33.97542072,-118.4324268,-4.58059,23,83.5
3630,12.4041,161,12.9996,107.4,33.97543943,-118.4323954,-5.19192,23,83.5
3631,12.4078,161,12.9996,107.267,33.97545913,-118.4323622,-5.45677,23,83.5
3632,12.4116,161,12.9996,107.133,33.97547883,-118.432329,-5.72162,23,83.5
3633,12.4154,161,12.9996,107,33.97549852,-118.4322959,-6.07592,23,83.5
3634,12.4187,161.167,12.9882,107.067,33.9755185,-118.432268,-5.143,23,83.5
3635,12.4221,161.333,12.9768,107.133,33.97553848,-118.4322401,-4.21008,23,83.5
3636,12.4255,161.5,12.9654,107.2,33.97555846,-118.4322122,-3.27716,23,83.5
3637,12.4289,161.667,12.954,107.267,33.97557843,-118.4321844,-2.38012,23,83.5
3638,12.4323,161.833,12.9426,107.333,33.97559841,-118.4321565,-1.48307,23,83.5
3639,12.4357,162,12.9312,107.4,33.97561839,-118.4321286,-0.586033,23,83.5
3640,12.4392,162.5,12.915,107.6,33.97563997,-118.4321013,0.690277,23,83.5
3641,12.4427,163,12.8988,107.8,33.97566155,-118.4320741,1.62011,23,83.5
3642,12.4461,163.333,12.8874,107.867,33.97568276,-118.4320476,2.17058,23,83.5
3643,12.4495,163.667,12.876,107.933,33.97570397,-118.432021,2.72105,23,83.5
3644,12.4529,164,12.8646,108,33.97572517,-118.4319945,2.72096,23,83.5
3645,12.4563,164.333,12.8532,108.067,33.97574638,-118.431968,2.72086,23,83.5
3646,12.4597,164.667,12.8418,108.133,33.97576758,-118.4319415,2.72076,23,83.5
3647,12.4631,165,12.8304,108.2,33.97578879,-118.4319149,2.72067,23,83.5
3648,12.4663,165,12.798,108.4,33.97580916,-118.43189,3.14552,23,83.5
3649,12.4693,165.5,12.7638,108.4,33.9758258,-118.431865,2.94924,23,83.5
3650,12.4722,166,12.7296,108.4,33.97584243,-118.4318399,2.37371,23,83.5
3651,12.4752,166.25,12.6963,108.6,33.97585983,-118.431815,2.46317,23,83.25
3652,12.4782,166.5,12.663,108.8,33.97587722,-118.43179,2.932,23,83
3653,12.4812,166.75,12.6297,109,33.97589461,-118.4317651,3.40083,23,82.75
3654,12.4842,167,12.5964,109.2,33.975912,-118.4317402,3.86966,23,82.5
3655,12.4875,167,12.564,109.4,33.97592986,-118.4317118,4.28139,23,82.5
3656,12.4909,167.333,12.5526,109.467,33.97594705,-118.4316815,4.28226,23,82.6667
3657,12.4943,167.667,12.5412,109.533,33.97596425,-118.4316513,4.28313,23,82.8333
3658,12.4977,168,12.5298,109.6,33.97598145,-118.4316211,3.85905,23,83
3659,12.5011,168.333,12.5184,109.667,33.97599865,-118.4315908,4.0561,23,83.1667
3660,12.5044,168.667,12.507,109.733,33.97601584,-118.4315606,4.25314,23,83.3333
3661,12.5078,169,12.4956,109.8,33.97603304,-118.4315304,3.78518,23,83.5
3662,12.5112,169,12.4956,110,33.97605039,-118.4315003,3.71189,23,83.5
3663,12.5148,168.75,12.4956,110.1,33.97606996,-118.4314697,3.32739,23,83.25
3664,12.5183,168.5,12.4956,110.2,33.97608953,-118.431439,2.94289,23,83
3665,12.5219,168.25,12.4956,110.3,33.9761091,-118.4314084,2.6155,23,82.75
3666,12.5255,168,12.4956,110.4,33.97612868,-118.4313778,2.69896,23,82.5
3667,12.5288,168,12.4875,110.4,33.97614672,-118.4313485,2.50191,23,82.5
3668,12.5322,168,12.4794,110.4,33.97616476,-118.4313192,2.30487,23,82.5
3669,12.5356,168,12.4713,110.4,33.9761828,-118.4312899,2.10782,23,82.5
3670,12.5389,168,12.4632,110.4,33.97620084,-118.4312606,1.91078,23,82.5
3671,12.5426,168.167,12.4686,110.367,33.97622005,-118.4312291,1.62131,23,82.4167
3672,12.5462,168.333,12.474,110.333,33.97623926,-118.4311975,0.937177,23,82.3333
3673,12.5498,168.5,12.4794,110.3,33.97625847,-118.431166,0.56425,23,82.25
3674,12.5534,168.667,12.4848,110.267,33.97627768,-118.4311345,0.191324,23,82.1667
3675,12.557,168.833,12.4902,110.233,33.97629689,-118.431103,-0.181602,23,82.0833
3676,12.5606,169,12.4956,110.2,33.9763161,-118.4310715,-0.554529,23,82
3677,12.5643,169,12.4956,110,33.97633621,-118.4310393,-1.09216,23,82
3678,12.5679,169,12.507,109.967,33.97635616,-118.4310082,-1.18403,23,82.0833
3679,12.5716,169,12.5184,109.933,33.97637611,-118.4309771,-1.2759,23,82.1667
3680,12.5752,169,12.5298,109.9,33.97639606,-118.430946,-1.36777,23,82.25
3681,12.5788,169,12.5412,109.867,33.97641601,-118.4309149,-1.36722,23,82.3333
3682,12.5825,169,12.5526,109.833,33.97643596,-118.4308838,-1.36667,23,82.4167
3683,12.5861,169,12.564,109.8,33.97645591,-118.4308527,-1.36612,23,82.5
3684,12.5898,169,12.564,110.1,33.97647653,-118.4308209,-0.467243,23,82.5
3685,12.5935,169,12.564,110.4,33.97649714,-118.4307892,0.43163,23,82.5
3686,12.597,169,12.5694,110.567,33.97651609,-118.4307589,1.00002,23,82.4167
3687,12.6005,169,12.5748,110.733,33.97653503,-118.4307286,2.01361,23,82.3333
3688,12.604,169,12.5802,110.9,33.97655397,-118.4306983,2.58145,23,82.25
3689,12.6075,169,12.5856,111.067,33.97657292,-118.430668,3.14928,23,82.1667
3690,12.611,169,12.591,111.233,33.97659186,-118.4306377,3.71711,23,82.0833
3691,12.6145,169,12.5964,111.4,33.9766108,-118.4306074,4.28495,23,82
3692,12.618,169,12.5964,111.4,33.97662908,-118.4305773,4.37682,23,82.5
3693,12.6214,168,12.5964,111.6,33.97664659,-118.4305466,5.05178,23,82.5
3694,12.625,167.833,12.5964,111.733,33.97666554,-118.4305156,4.62109,23,82.5
3695,12.6285,167.667,12.5964,111.867,33.97668448,-118.4304847,4.1904,23,82.5
3696,12.6321,167.5,12.5964,112,33.97670342,-118.4304538,4.0902,23,82.5
3697,12.6356,167.333,12.5964,112.133,33.97672237,-118.4304228,3.99,23,82.5
3698,12.6392,167.167,12.5964,112.267,33.97674131,-118.4303919,3.8898,23,82.5
3699,12.6427,167,12.5964,112.4,33.97676025,-118.4303609,3.7896,23,82.5
3700,12.6461,166.667,12.5964,112.467,33.97677785,-118.4303307,3.50914,23,82.5
3701,12.6495,166.333,12.5964,112.533,33.97679546,-118.4303005,3.22868,23,82.5
3702,12.6529,166,12.5964,112.6,33.97681306,-118.4302702,3.42418,23,82.5
3703,12.6563,165.8,12.5964,112.68,33.97683044,-118.4302398,3.07569,23,82.5
3704,12.6598,165.6,12.5964,112.76,33.97684783,-118.4302093,2.93453,23,82.5
3705,12.6632,165.4,12.5964,112.84,33.97686521,-118.4301789,2.79338,23,82.5
3706,12.6666,165.2,12.5964,112.92,33.9768826,-118.4301485,2.65222,23,82.5
3707,12.67,165,12.5964,113,33.97689998,-118.430118,2.51106,23,82.5
3708,12.6735,165,12.5964,113,33.97691846,-118.4300869,2.13529,23,82.5
3709,12.677,165,12.5964,113,33.97693694,-118.4300558,1.75953,23,82.5
3710,12.6806,165,12.5964,113,33.97695543,-118.4300246,1.56403,23,82.5
3711,12.6841,165,12.5964,113,33.97697391,-118.4299935,1.36852,23,82.5
3712,12.6876,165,12.5964,113,33.97699239,-118.4299624,1.17302,23,82.5
3713,12.6912,165,12.5964,113,33.97701087,-118.4299313,0.938416,23,82.5
3714,12.6947,165,12.5964,113.1,33.97702986,-118.4299006,0.9875,23,82.5
3715,12.6982,165,12.5964,113.2,33.97704884,-118.42987,1.03658,23,82.5
3716,12.7017,165,12.5964,113.233,33.97706695,-118.4298386,0.896543,23,82.5
3717,12.7053,165,12.5964,113.267,33.97708505,-118.4298073,0.756501,23,82.5
3718,12.7088,165,12.5964,113.3,33.97710316,-118.429776,0.851064,23,82.5
3719,12.7123,165,12.5964,113.333,33.97712126,-118.4297446,0.945626,23,82.5
3720,12.7158,165,12.5964,113.367,33.97713937,-118.4297133,1.04019,23,82.5
3721,12.7194,165,12.5964,113.4,33.97715747,-118.4296819,1.13475,23,82.5
3722,12.7227,164,12.5964,113.4,33.97717532,-118.4296534,1.13475,23,82.5
3723,12.7261,164.2,12.5899,113.44,33.97719323,-118.4296237,1.25268,23,82.5
3724,12.7294,164.4,12.5834,113.48,33.97721113,-118.429594,1.08691,23,82.5
3725,12.7328,164.6,12.577,113.52,33.97722904,-118.4295642,0.921149,23,82.5
3726,12.7362,164.8,12.5705,113.56,33.97724694,-118.4295345,0.944511,23,82.5
3727,12.7396,165,12.564,113.6,33.97726484,-118.4295048,0.967873,23,82.5
3728,12.7433,165,12.564,113.667,33.97728585,-118.4294741,1.05513,23,82.8333
3729,12.747,165,12.564,113.733,33.97730686,-118.4294435,1.14238,23,83.1667
3730,12.7506,165,12.564,113.8,33.97732788,-118.4294128,1.22964,23,83.5
3731,12.7542,165,12.5694,113.9,33.97734824,-118.4293831,1.41611,23,83.3333
3732,12.7577,165,12.5748,114,33.97736861,-118.4293534,1.69714,23,83.1667
3733,12.7613,165,12.5802,114.1,33.97738898,-118.4293236,1.86024,23,83
3734,12.7649,165,12.5856,114.2,33.97740935,-118.4292939,2.02335,23,82.8333
3735,12.7684,165,12.591,114.3,33.97742972,-118.4292641,2.18646,23,82.6667
3736,12.772,165,12.5964,114.4,33.97745008,-118.4292344,2.34956,23,82.5
3737,12.7758,165,12.5964,114.6,33.97747238,-118.4292035,2.76074,23,82.5
3738,12.7794,165,12.5964,114.8,33.97749275,-118.4291725,3.12837,23,82.5
3739,12.7831,165,12.5964,114.8,33.97751345,-118.4291417,2.94655,23,82.5
3740,12.7867,165,12.6078,114.9,33.97753536,-118.429112,3.03759,23,82.6667
3741,12.7904,165,12.6192,115,33.97755726,-118.4290823,3.02941,23,82.8333
3742,12.794,165,12.6306,115.1,33.97757916,-118.4290526,3.02123,23,83
3743,12.7977,165,12.642,115.2,33.97760107,-118.4290229,3.01305,23,83.1667
3744,12.8014,165,12.6534,115.3,33.97762297,-118.4289932,3.00487,23,83.3333
3745,12.805,165,12.6648,115.4,33.97764488,-118.4289635,2.99669,23,83.5
3746,12.8088,165.5,12.681,115.6,33.97766697,-118.4289327,3.24828,23,83.5
3747,12.8125,166,12.6972,115.8,33.97768905,-118.428902,3.2518,23,83.5
3748,12.816,165,12.6972,115.8,33.97770741,-118.4288719,2.70235,23,83.5
3749,12.8196,165,12.6972,115.8,33.97772551,-118.4288395,2.70235,23,83.5
3750,12.8232,165,12.6972,115.8,33.97774362,-118.4288071,2.4295,23,83.5
3751,12.8267,165,12.6972,115.65,33.97776153,-118.4287762,1.72593,23,83.75
3752,12.8302,165,12.6972,115.5,33.97777945,-118.4287453,1.02235,23,84
3753,12.8336,165,12.6972,115.35,33.97779737,-118.4287144,0.318774,23,84.25
3754,12.8371,165,12.6972,115.2,33.97781528,-118.4286835,-0.384803,23,84.5
3755,12.8408,165.167,12.7026,115.3,33.97783548,-118.4286526,-0.382425,23,84.1667
3756,12.8444,165.333,12.708,115.4,33.97785568,-118.4286217,-0.639818,23,83.8333
3757,12.848,165.5,12.7134,115.5,33.97787588,-118.4285907,-0.897212,23,83.5
3758,12.8517,165.667,12.7188,115.6,33.97789608,-118.4285598,-0.621983,23,83.1667
3759,12.8553,165.833,12.7242,115.7,33.97791628,-118.4285288,-0.346753,23,82.8333
3760,12.8589,166,12.7296,115.8,33.97793649,-118.4284979,-0.0715241,23,82.5
3761,12.8625,166,12.7296,115.933,33.97795588,-118.428467,0.732684,23,82.5
3762,12.8661,166,12.7296,116.067,33.97797527,-118.4284362,1.53689,23,82.5
3763,12.8696,166,12.7296,116.2,33.97799466,-118.4284053,2.3411,23,82.5
3764,12.8731,165.833,12.7296,116.267,33.97801476,-118.4283761,2.96203,23,82.5
3765,12.8766,165.667,12.7296,116.333,33.97803486,-118.4283468,2.877,23,82.5
3766,12.8802,165.5,12.7296,116.4,33.97805496,-118.4283175,2.79198,23,82.5
3767,12.8837,165.333,12.7296,116.467,33.97807507,-118.4282882,2.70695,23,82.5
3768,12.8872,165.167,12.7296,116.533,33.97809517,-118.4282589,2.62193,23,82.5
3769,12.8907,165,12.7296,116.6,33.97811527,-118.4282297,2.5369,23,82.5
3770,12.8941,164.75,12.7215,116.55,33.97813597,-118.4282015,2.11737,23,82.5
3771,12.8976,164.5,12.7134,116.5,33.97815668,-118.4281734,1.59959,23,82.5
3772,12.9011,164.25,12.7053,116.45,33.97817738,-118.4281453,1.08181,23,82.5
3773,12.9045,164,12.6972,116.4,33.97819808,-118.4281172,0.564026,23,82.5
3774,12.9079,164,12.6918,116.5,33.97821721,-118.4280886,0.669097,23,82.5
3775,12.9113,164,12.6864,116.6,33.97823633,-118.4280601,0.774168,23,82.5
3776,12.9147,164,12.681,116.7,33.97825546,-118.4280315,0.87924,23,82.5
3777,12.9181,164,12.6756,116.8,33.97827458,-118.428003,0.984311,23,82.5
3778,12.9215,164,12.6702,116.9,33.97829371,-118.4279744,1.08938,23,82.5
3779,12.9249,164,12.6648,117,33.97831283,-118.4279458,1.19445,23,82.5
3780,12.9282,164.25,12.6558,117.05,33.9783315,-118.4279168,1.48592,23,82.5
3781,12.9316,164.5,12.6468,117.1,33.97835017,-118.4278877,1.77739,23,82.5
3782,12.935,164.75,12.6378,117.15,33.97836884,-118.4278587,2.06885,23,82.5
3783,12.9384,165,12.6288,117.2,33.97838752,-118.4278296,2.36032,23,82.5
3784,12.9418,165.333,12.6234,117.2,33.97840499,-118.4277996,2.06505,23,82.4167
3785,12.9452,165.667,12.618,117.2,33.97842247,-118.4277697,1.76977,23,82.3333
3786,12.9486,166,12.6126,117.2,33.97843994,-118.4277397,1.47449,23,82.25
3787,12.952,166.333,12.6072,117.2,33.97845742,-118.4277098,1.17922,23,82.1667
3788,12.9553,166.667,12.6018,117.2,33.9784749,-118.4276798,0.883944,23,82.0833
